ID,Temperature,Humidity,MQ7_analog,MQ9_analog,MG811_analog,MQ135_analog,device_name,CO2
ID_006095,28.25,73.14,3545.0,3734.0,3033.5,3059.5,charlie,597.75
ID_006096,29.46,69.72999999999999,5394.0,5034.5,4156.5,3773.0,charlie,624.5
ID_006097,25.415,86.55,4307.5,4376.5,4237.5,3215.0,charlie,603.5
ID_006098,29.745,67.0,5673.5,5601.5,4612.5,4306.0,charlie,596.0
ID_006099,29.22,75.595,4469.5,5243.0,5493.5,3657.5,charlie,610.0
ID_006100,29.55,67.7,5657.5,5320.0,4386.5,4149.0,charlie,628.5
ID_006101,28.630000000000003,70.78,4007.5,4074.5,3186.0,2934.5,charlie,641.5
ID_006102,28.78,71.055,6281.0,6413.5,5221.0,4774.0,charlie,616.0
ID_006103,28.28,73.405,3558.0,3735.0,3089.5,3102.0,charlie,592.3333333333334
ID_006104,28.68,71.79,5739.0,5608.0,4606.0,4284.0,charlie,605.0
ID_006105,29.12,75.785,4521.5,5331.0,5586.0,3685.0,charlie,618.0
ID_006106,29.585,68.15,5499.5,5003.5,4142.0,3774.0,charlie,619.0
ID_006107,29.15,70.13499999999999,5981.0,5836.5,4761.0,4474.0,charlie,601.5
ID_006108,30.3,63.92,5569.0,5485.0,4631.0,4214.0,charlie,602.0
ID_006109,31.15,65.57,5938.5,6562.0,2565.5,3432.5,charlie,589.4166666666666
ID_006110,27.945,69.78999999999999,6207.0,5764.0,4768.5,4470.0,charlie,636.5
ID_006111,28.655,71.91,6464.0,6681.0,5364.5,4975.0,charlie,619.5
ID_006112,25.36,86.8,4325.0,4384.0,4268.0,3215.0,charlie,603.0
ID_006113,28.775,71.57,4031.0,4135.5,3183.5,2942.0,charlie,608.5
ID_006114,28.545,72.055,5965.5,6134.0,4808.0,4423.0,charlie,621.0
ID_006115,29.395,69.345,5485.0,5000.0,4154.0,3777.5,charlie,610.5
ID_006116,30.02,66.4,5879.0,5139.5,4122.5,3908.5,charlie,599.5
ID_006117,25.525,86.445,4336.0,4382.5,4234.0,3215.5,charlie,605.0
ID_006118,29.575,68.155,5530.5,5033.5,4122.5,3783.0,charlie,613.0
ID_006119,28.450000000000003,72.07,4019.0,4121.0,3186.5,2940.5,charlie,626.0
ID_006120,29.015,72.08,4188.5,4192.0,3211.5,2940.5,charlie,603.5
ID_006121,28.81,70.93,6499.5,6698.0,5419.0,5020.5,charlie,617.0
ID_006122,29.515,74.07499999999999,5139.5,6150.5,4877.0,3861.0,charlie,606.0
ID_006123,28.89,70.89500000000001,4071.5,4156.0,3181.0,2949.0,charlie,638.0
ID_006124,28.450000000000003,72.22,4024.0,4092.5,3176.0,2936.5,charlie,630.0
ID_006125,29.445,74.835,4584.5,5391.5,5616.5,3732.5,charlie,611.0
ID_006126,27.96,70.29,5861.5,5501.0,4583.0,4245.0,charlie,639.0
ID_006127,28.67,71.72999999999999,5739.5,5620.0,4606.0,4285.0,charlie,604.5
ID_006128,29.215,75.33500000000001,4666.5,5432.5,5509.0,3824.0,charlie,612.5
ID_006129,28.005000000000003,69.77,6135.5,5722.0,4716.5,4427.0,charlie,638.0
ID_006130,28.85,75.17,3256.5,3350.0,2738.5,2463.0,charlie,585.0
ID_006131,29.29,70.52,5490.0,5423.0,4481.0,4129.0,charlie,600.5
ID_006132,29.25,75.12333333333333,4633.333333333333,5403.333333333333,5456.666666666667,3782.6666666666665,charlie,609.0
ID_006133,29.21,75.39500000000001,4718.5,5500.0,5557.0,3873.0,charlie,608.0
ID_006134,30.175,64.145,6124.5,6005.0,4990.0,4666.0,charlie,616.0
ID_006135,30.2,64.83,5673.0,5604.0,4644.0,4251.5,charlie,607.5
ID_006136,28.05,69.765,5964.5,5496.5,4496.5,4204.5,charlie,634.5
ID_006137,29.455,74.185,5040.5,5975.5,4904.5,3824.5,charlie,602.0
ID_006138,29.45,74.11333333333333,4727.333333333333,5455.0,5091.333333333333,3726.0,charlie,609.0
ID_006139,29.24,75.89,4468.0,5252.0,5464.0,3651.0,charlie,620.0
ID_006140,29.215,75.51,4735.5,5521.0,5568.0,3899.5,charlie,617.0
ID_006141,29.195,75.965,4522.5,5317.5,5464.5,3699.5,charlie,608.5
ID_006142,28.71,71.755,4009.0,4124.0,3184.5,2939.5,charlie,607.5
ID_006143,28.94,70.555,4045.5,4139.0,3182.0,2947.0,charlie,629.0
ID_006144,29.255,74.92,5104.5,5828.0,5725.0,4195.5,charlie,603.5
ID_006145,30.055,70.41999999999999,5798.5,6983.5,2512.5,3716.0,charlie,642.25
ID_006146,29.945,66.435,5402.0,4759.5,3897.0,3566.0,charlie,597.0
ID_006147,29.415,75.11,4484.5,5246.0,5500.0,3661.0,charlie,622.5
ID_006148,29.27,75.05,5048.0,5794.0,5695.0,4165.0,charlie,604.5
ID_006149,29.175,70.44999999999999,6103.5,5989.0,4897.0,4630.5,charlie,600.0
ID_006150,28.18,70.105,6321.0,6012.5,4916.5,4647.5,charlie,625.5
ID_006151,29.5,68.685,5611.5,5522.0,4511.5,4187.5,charlie,598.0
ID_006152,30.565,61.205,5920.0,5864.5,4861.0,4479.0,charlie,600.0
ID_006153,28.885,70.695,5924.0,6046.0,4810.0,4374.5,charlie,620.0
ID_006154,29.155,70.15,5992.0,5815.0,4737.5,4464.5,charlie,602.5
ID_006155,29.8,68.76333333333334,3292.0,3263.0,2876.333333333333,2456.6666666666665,charlie,584.0
ID_006156,29.44,69.5,5562.5,5493.5,4501.0,4181.5,charlie,599.0
ID_006157,25.28,86.985,4326.0,4382.0,4269.0,3209.0,charlie,601.5
ID_006158,29.545,73.915,5055.0,5862.0,5171.0,3977.5,charlie,609.0
ID_006159,30.415,62.745000000000005,5975.0,5864.0,4883.5,4547.0,charlie,599.5
ID_006160,28.635,71.71000000000001,6039.5,6150.0,5034.5,4558.0,charlie,653.5
ID_006161,29.17,75.715,4513.5,5284.5,5536.0,3698.0,charlie,606.5
ID_006162,28.565,71.64,6038.0,5873.0,4781.5,4506.5,charlie,604.0
ID_006163,30.445,62.755,6068.0,5958.5,4972.5,4675.0,charlie,599.5
ID_006164,29.445,75.475,4836.5,5678.0,5776.0,4140.0,charlie,607.0
ID_006165,29.38,74.39,4659.0,5384.0,5352.0,3776.0,charlie,601.0
ID_006166,30.535,63.0,5908.0,5852.5,4843.5,4450.5,charlie,597.5
ID_006167,28.27,70.58500000000001,6038.0,5825.5,4788.0,4497.5,charlie,627.0
ID_006168,28.655,71.54499999999999,6343.0,6525.5,5260.5,4847.0,charlie,631.5
ID_006169,30.86,67.78,3369.0,3876.0,2602.0,2617.0,charlie,585.1666666666666
ID_006170,29.48,70.195,5472.5,5092.5,4133.5,3782.5,charlie,625.0
ID_006171,28.93,69.92500000000001,3995.5,4063.0,3183.5,2934.0,charlie,653.0
ID_006172,29.32,74.65,4673.5,5402.5,5373.0,3791.0,charlie,604.0
ID_006173,29.5,70.045,5408.0,5029.0,4143.5,3774.0,charlie,618.5
ID_006174,28.09,70.41,6268.0,5962.0,4857.0,4600.5,charlie,627.5
ID_006175,29.08,70.48,5848.0,5764.5,4725.5,4429.0,charlie,601.5
ID_006176,28.91,71.11500000000001,4068.5,4148.5,3179.0,2952.0,charlie,608.0
ID_006177,25.245,87.25999999999999,4330.0,4374.5,4268.5,3212.0,charlie,602.0
ID_006178,28.65,71.565,6166.5,6310.5,5018.0,4627.5,charlie,613.0
ID_006179,28.135,69.94,5834.0,5240.5,4291.5,4007.5,charlie,628.5
ID_006180,29.335,70.43,5485.5,5427.5,4481.0,4130.5,charlie,598.0
ID_006181,29.34,74.99,4620.0,5429.0,5644.0,3777.0,charlie,609.0
ID_006182,28.905,71.39,4038.0,4150.5,3192.0,2944.5,charlie,612.0
ID_006183,28.24,73.25999999999999,3553.5,3757.0,3041.5,3071.0,charlie,597.5833333333334
ID_006184,28.745,71.56,4023.5,4117.5,3183.5,2940.0,charlie,634.0
ID_006185,28.735,72.24,5714.5,5587.0,4582.0,4254.5,charlie,604.0
ID_006186,29.565,67.575,5818.5,5379.5,4325.0,4159.5,charlie,620.5
ID_006187,24.725,88.015,4332.0,4366.5,4044.0,3203.0,charlie,603.0
ID_006188,28.645,71.21000000000001,6010.0,6170.5,4972.5,4533.0,charlie,648.5
ID_006189,28.84,71.275,5643.0,5540.0,4563.5,4234.5,charlie,604.0
ID_006190,25.26,87.42,4348.5,4393.0,4245.5,3214.5,charlie,604.0
ID_006191,29.46,69.275,5542.0,5068.0,4139.5,3796.5,charlie,608.0
ID_006192,29.130000000000003,76.09,4570.0,5395.5,5494.0,3749.0,charlie,607.5
ID_006193,28.973333333333333,71.91333333333334,4168.333333333333,4258.333333333333,3213.6666666666665,2949.0,charlie,609.0
ID_006194,29.485,70.025,5449.5,5063.5,4130.5,3782.5,charlie,622.0
ID_006195,27.96,68.625,6131.0,5763.0,4738.5,4438.5,charlie,651.0
ID_006196,28.76,71.61,4015.0,4121.0,3186.0,2937.0,charlie,609.5
ID_006197,28.77,70.97,4085.0,4149.5,3183.5,2951.0,charlie,616.0
ID_006198,29.005000000000003,70.825,5789.5,5681.0,4667.5,4360.5,charlie,601.0
ID_006199,30.56,61.04,5948.0,5880.0,4880.0,4497.0,charlie,597.5
ID_006200,28.085,69.035,5983.5,5510.5,4563.5,4249.5,charlie,639.0
ID_006201,29.365,75.33,4519.5,5277.5,5543.5,3689.5,charlie,622.0
ID_006202,28.57,72.2,4017.5,4150.5,3178.5,2939.0,charlie,615.0
ID_006203,30.305,63.095,5566.5,5506.5,4621.5,4214.5,charlie,599.5
ID_006204,28.785,71.065,6540.5,6737.0,5429.5,5044.0,charlie,619.5
ID_006205,29.12,76.005,4491.0,5274.5,5497.5,3685.5,charlie,609.0
ID_006206,28.28,73.305,3559.5,3744.0,3087.5,3100.0,charlie,594.8333333333334
ID_006207,27.905,69.8,6138.5,5714.5,4758.0,4462.0,charlie,634.5
ID_006208,29.775,66.61500000000001,5441.5,4862.0,4015.0,3671.5,charlie,601.0
ID_006209,29.4,69.59,5509.0,5101.0,4154.5,3807.5,charlie,615.0
ID_006210,28.075,69.62,5978.0,5526.0,4507.0,4213.0,charlie,636.5
ID_006211,29.34,75.04,4631.0,5426.0,5645.0,3787.0,charlie,608.0
ID_006212,28.76,71.275,6487.5,6685.5,5405.0,5006.0,charlie,617.0
ID_006213,24.58,88.88,4371.0,4359.0,4004.0,3201.0,charlie,600.5
ID_006214,24.5,89.31,4330.0,4367.0,4005.0,3202.0,charlie,605.5
ID_006215,29.45,70.13,5406.0,5032.0,4145.0,3774.0,charlie,620.0
ID_006216,29.15,75.93,4511.5,5286.0,5505.0,3694.0,charlie,609.0
ID_006217,29.325,75.19999999999999,4681.5,5587.0,5566.0,3735.0,charlie,663.5
ID_006218,29.07,71.89,4213.0,4207.0,3211.0,2943.0,charlie,602.5
ID_006219,28.26,73.04,3565.0,3739.0,3080.0,3100.0,charlie,607.1666666666666
ID_006220,29.595,67.175,5571.0,5511.5,4535.5,4204.0,charlie,596.0
ID_006221,28.975,74.09,3239.0,3323.5,2714.5,2433.5,charlie,586.0833333333334
ID_006222,28.165,70.13499999999999,6350.0,6042.5,4934.5,4678.5,charlie,627.0
ID_006223,28.6,71.71,6178.0,6467.0,4938.0,4586.0,charlie,641.0
ID_006224,30.16,71.405,3306.0,3624.5,2610.0,2545.0,charlie,585.0833333333334
ID_006225,29.45,68.36500000000001,5701.5,5314.0,4374.0,4142.0,charlie,631.5
ID_006226,29.5,74.12,5080.0,6028.0,4883.0,3819.0,charlie,599.5
ID_006227,29.185,75.81,4558.5,5360.5,5503.0,3738.5,charlie,603.5
ID_006228,29.765,66.595,5618.5,5085.0,4171.5,3840.5,charlie,605.0
ID_006229,30.81,69.26,5702.0,7322.0,2516.0,3896.0,charlie,663.0833333333334
ID_006230,29.450000000000003,68.99000000000001,5477.5,4999.5,4145.5,3774.5,charlie,611.0
ID_006231,30.34,69.74,6787.0,7251.0,2504.0,3706.0,charlie,622.5
ID_006232,29.785,66.76,5642.5,5577.0,4597.5,4289.5,charlie,600.0
ID_006233,28.675,71.825,4012.0,4131.5,3182.5,2941.0,charlie,610.0
ID_006234,31.475,64.28,6379.0,7254.0,2576.5,3743.0,charlie,617.9166666666666
ID_006235,30.24,68.22,3321.0,3278.0,2873.5,2450.0,charlie,583.5833333333334
ID_006236,29.57,67.99,5688.0,5349.0,4383.0,4148.0,charlie,635.5
ID_006237,28.79,71.19,4001.5,4121.0,3189.0,2941.0,charlie,625.5
ID_006238,29.255,74.8,4697.5,5442.5,5404.0,3826.5,charlie,602.0
ID_006239,29.22,75.545,4614.5,5419.0,5554.0,3709.5,charlie,672.0
ID_006240,29.32,74.935,4621.5,5371.5,5396.5,3753.0,charlie,600.5
ID_006241,28.905,71.86500000000001,4092.5,4203.0,3199.0,2935.0,charlie,608.5
ID_006242,29.47,74.065,4981.5,5839.5,5048.0,3871.5,charlie,607.5
ID_006243,29.5,68.77,5496.0,5007.0,4145.0,3775.0,charlie,606.5
ID_006244,30.455,62.41,5914.0,5848.5,4858.5,4463.0,charlie,597.5
ID_006245,29.44,75.12,4768.5,5631.5,5721.0,4074.0,charlie,612.5
ID_006246,28.9,71.16499999999999,4019.0,4129.5,3188.5,2940.5,charlie,607.0
ID_006247,29.405,69.69,5506.5,5435.0,4488.5,4140.0,charlie,598.0
ID_006248,29.61,69.63999999999999,3322.5,3253.0,2849.5,2438.5,charlie,585.5833333333334
ID_006249,29.415,74.23,4738.5,5435.5,5145.0,3750.0,charlie,615.0
ID_006250,28.775,72.155,5677.5,5551.5,4548.5,4215.5,charlie,604.0
ID_006251,29.4,69.59,5479.5,5082.0,4150.0,3796.0,charlie,616.5
ID_006252,29.365,70.27,5486.5,5432.5,4488.0,4137.0,charlie,598.5
ID_006253,24.465,89.525,4346.0,4372.5,4008.5,3203.5,charlie,608.5
ID_006254,29.52,68.73,5484.0,5006.0,4146.0,3776.0,charlie,604.0
ID_006255,28.79,71.81,4071.5,4194.5,3177.5,2953.5,charlie,637.0
ID_006256,28.8,71.13499999999999,4100.0,4165.5,3181.0,2954.0,charlie,613.5
ID_006257,29.465,69.6,5387.5,5056.5,4150.5,3775.0,charlie,622.0
ID_006258,30.020000000000003,66.18,5858.0,5108.0,4095.0,3876.0,charlie,597.5
ID_006259,29.46,70.065,5517.0,5144.0,4134.0,3795.5,charlie,622.0
ID_006260,29.39,75.21,4665.0,5429.0,5607.0,3772.0,charlie,615.5
ID_006261,30.27,64.2,4955.0,4734.0,4303.0,3743.0,charlie,598.0
ID_006262,30.3,63.84,5557.5,5476.5,4618.0,4200.5,charlie,604.0
ID_006263,29.43,75.3,4772.0,5636.0,5741.0,4088.0,charlie,607.5
ID_006264,30.355,69.15,3316.5,3278.5,2855.5,2439.0,charlie,584.5833333333334
ID_006265,28.28,73.2,3575.0,3747.0,3077.0,3098.0,charlie,599.25
ID_006266,29.995,66.41,5807.5,5114.5,4068.5,3860.0,charlie,597.0
ID_006267,29.5,68.265,5729.5,5333.0,4364.5,4150.5,charlie,630.0
ID_006268,29.23,70.54,5495.5,5455.0,4466.5,4123.0,charlie,598.0
ID_006269,25.235,87.075,4319.5,4377.5,4268.5,3211.0,charlie,600.0
ID_006270,30.69,62.705,6310.0,6172.5,5095.5,4756.5,charlie,601.0
ID_006271,28.655,72.36,5739.5,5610.0,4594.5,4277.5,charlie,605.0
ID_006272,29.385,74.065,4720.0,5425.0,5126.5,3736.5,charlie,599.5
ID_006273,29.04,73.39,3255.5,3293.5,2705.0,2426.0,charlie,584.75
ID_006274,28.22,69.94,5942.0,5380.0,4364.0,4085.0,charlie,631.5
ID_006275,29.175,75.84,4549.5,5328.0,5516.0,3735.0,charlie,601.0
ID_006276,29.50666666666667,69.80333333333333,5400.0,5029.0,4143.666666666667,3772.3333333333335,charlie,617.0
ID_006277,29.145,70.25,6254.5,5898.0,4833.5,4567.5,charlie,602.0
ID_006278,29.57,67.98,5730.0,5349.0,4392.0,4155.0,charlie,632.0
ID_006279,29.65,74.0,4765.5,5569.5,5767.0,3896.0,charlie,616.0
ID_006280,29.1,75.88499999999999,4567.0,5370.5,5617.5,3729.5,charlie,616.0
ID_006281,29.66,74.805,4770.5,5608.0,5709.5,4060.0,charlie,604.5
ID_006282,28.675,71.495,6557.5,6717.5,5429.5,5042.0,charlie,625.0
ID_006283,29.525,74.15,4606.5,5305.0,5223.0,3669.5,charlie,612.5
ID_006284,29.715,66.99000000000001,5555.5,5036.0,4167.0,3819.5,charlie,604.0
ID_006285,29.715,70.63,3318.0,3259.0,2868.0,2459.0,charlie,584.4166666666666
ID_006286,28.87,71.28,5666.5,5563.0,4577.0,4246.0,charlie,601.5
ID_006287,29.46,70.24,5413.0,5031.0,4145.0,3776.0,charlie,620.5
ID_006288,28.8,71.205,4016.0,4136.5,3180.5,2943.5,charlie,616.5
ID_006289,29.46,70.295,5405.0,5021.5,4139.5,3766.5,charlie,618.0
ID_006290,29.45,69.505,5557.0,5482.5,4499.5,4172.5,charlie,597.5
ID_006291,25.08,87.07,4346.0,4372.0,4081.0,3207.0,charlie,604.5
ID_006292,29.99,66.335,5341.0,4704.5,3793.5,3463.0,charlie,598.0
ID_006293,29.3,75.54499999999999,4571.0,5320.5,5585.0,3743.0,charlie,622.0
ID_006294,29.565,73.99000000000001,5212.5,6269.5,4889.5,3899.0,charlie,602.0
ID_006295,29.565,73.815,5355.0,6190.5,5380.0,4217.0,charlie,607.0
ID_006296,29.46,70.075,5507.5,5127.5,4129.0,3791.0,charlie,626.5
ID_006297,28.01,70.93,6059.5,5834.0,4703.5,4425.0,charlie,641.0
ID_006298,29.69,73.63499999999999,4689.0,5504.0,5714.0,3836.5,charlie,614.5
ID_006299,29.54,74.13,5082.5,5920.0,4990.0,3884.5,charlie,609.5
ID_006300,28.585,71.875,6586.0,6757.0,5462.5,5082.5,charlie,622.5
ID_006301,28.98,71.83,4177.0,4251.0,3212.0,2950.0,charlie,608.0
ID_006302,29.33,75.08,4612.0,5420.0,5635.0,3765.0,charlie,608.0
ID_006303,28.695,71.71000000000001,4054.0,4163.5,3171.0,2949.5,charlie,612.0
ID_006304,28.28,73.11,3588.0,3762.0,3123.0,3134.0,charlie,601.0833333333334
ID_006305,28.65,71.805,4006.5,4136.0,3175.5,2939.5,charlie,613.5
ID_006306,29.12,75.85,4519.5,5321.5,5574.5,3674.5,charlie,623.5
ID_006307,28.625,71.56,6591.0,6812.5,5044.0,4737.0,charlie,630.5
ID_006308,24.465,89.845,4311.0,4360.5,4276.0,3209.0,charlie,604.5
ID_006309,28.09,68.86,6060.0,5712.0,4679.0,4397.0,charlie,642.0
ID_006310,30.28,63.755,4940.0,4729.0,4318.0,3744.5,charlie,598.5
ID_006311,29.755,66.745,5667.5,5106.5,4169.5,3848.5,charlie,597.0
ID_006312,30.18,64.72,4931.5,4703.0,4294.5,3712.5,charlie,597.5
ID_006313,30.215,63.87,4937.5,4706.0,4319.0,3725.0,charlie,602.0
ID_006314,28.57333333333333,71.97333333333333,5954.666666666667,6109.0,4818.0,4422.333333333333,charlie,615.0
ID_006315,29.435,75.065,4588.0,5354.5,5575.5,3738.5,charlie,616.0
ID_006316,29.155,75.735,4801.0,5582.5,5638.5,3926.5,charlie,606.5
ID_006317,29.265,73.63,3252.5,3423.5,2654.5,2492.0,charlie,584.75
ID_006318,29.51,68.07,5730.0,5397.0,4380.0,4158.0,charlie,628.5
ID_006319,25.33,87.26,4314.0,4396.0,4265.0,3209.0,charlie,608.0
ID_006320,28.65,72.24,5793.5,5661.0,4632.0,4323.0,charlie,606.0
ID_006321,25.23,87.12,4319.0,4368.5,4247.0,3210.0,charlie,603.0
ID_006322,29.11,72.33500000000001,4146.5,4217.5,3201.5,2970.0,charlie,601.5
ID_006323,28.96666666666667,70.34333333333333,5851.0,6056.0,4935.666666666667,4410.666666666667,charlie,620.0
ID_006324,30.28,64.32,4945.0,4725.0,4316.0,3731.0,charlie,604.5
ID_006325,28.605,71.795,6521.5,6638.5,5439.5,5035.5,charlie,619.0
ID_006326,30.585,62.865,5957.5,5875.5,4845.5,4476.0,charlie,597.5
ID_006327,29.78,66.64,5414.0,4819.0,3974.0,3630.0,charlie,598.5
ID_006328,28.815,71.41,4009.5,4123.0,3185.5,2940.0,charlie,609.0
ID_006329,29.66,74.485,4755.0,5607.5,5731.0,4068.5,charlie,597.5
ID_006330,30.06,65.25,4891.0,4661.0,4265.0,3679.0,charlie,599.5
ID_006331,28.57,71.46,5998.0,5851.0,4779.0,4483.0,charlie,604.5
ID_006332,30.45,63.25,5540.0,5513.0,4527.0,4146.0,charlie,601.0
ID_006333,29.27,72.21,3278.0,3261.5,2853.5,2461.5,charlie,585.5833333333334
ID_006334,28.575,72.14500000000001,6220.5,6341.5,5026.0,4646.5,charlie,613.5
ID_006335,29.2,75.57,4726.5,5504.5,5553.5,3874.5,charlie,619.0
ID_006336,29.4,69.315,5486.0,4966.0,4141.5,3760.5,charlie,609.5
ID_006337,29.0,71.685,4140.0,4239.5,3216.0,2944.0,charlie,608.0
ID_006338,28.89,72.095,4165.5,4218.0,3210.5,2946.0,charlie,606.5
ID_006339,29.28,75.53,4557.0,5309.0,5581.0,3742.0,charlie,621.0
ID_006340,28.01,70.88,6176.0,5840.0,4752.5,4473.0,charlie,643.0
ID_006341,30.015,66.245,5915.0,5221.5,4125.5,3956.0,charlie,599.5
ID_006342,29.41,74.305,4637.0,5363.5,5308.0,3750.0,charlie,604.0
ID_006343,29.81,66.38,5594.0,5036.0,4163.0,3829.0,charlie,599.5
ID_006344,29.45,68.03999999999999,5654.5,5302.0,4391.5,4145.5,charlie,627.0
ID_006345,30.305,62.635000000000005,5619.5,5562.5,4683.5,4273.5,charlie,598.0
ID_006346,28.705,70.6,4012.5,4084.0,3186.0,2937.0,charlie,636.0
ID_006347,29.74,67.015,5665.0,5588.0,4612.0,4301.5,charlie,597.0
ID_006348,29.565,67.9,5659.5,5313.5,4384.0,4145.5,charlie,630.0
ID_006349,28.925,71.81,4156.0,4270.0,3180.0,2969.5,charlie,602.0
ID_006350,29.04,71.755,4151.5,4193.5,3222.0,2938.5,charlie,603.0
ID_006351,28.61,71.01,6026.0,5871.0,4770.0,4495.0,charlie,608.5
ID_006352,28.855,71.46000000000001,4036.0,4140.0,3193.0,2942.5,charlie,607.0
ID_006353,29.475,69.195,5517.5,5061.5,4139.0,3797.5,charlie,612.0
ID_006354,29.4,71.35499999999999,3240.5,3460.0,2613.5,2492.0,charlie,584.5833333333334
ID_006355,29.64,73.93,4982.0,5781.0,5963.0,4126.0,charlie,613.5
ID_006356,28.695,73.72999999999999,3225.0,3281.0,2713.5,2433.0,charlie,585.5833333333334
ID_006357,28.1,69.21,5965.5,5564.5,4618.5,4301.5,charlie,635.0
ID_006358,29.345,74.58500000000001,4671.5,5404.5,5369.0,3789.5,charlie,603.0
ID_006359,28.71,71.175,4037.5,4122.5,3176.0,2943.5,charlie,617.0
ID_006360,28.72,71.425,6494.5,6697.0,5403.0,5006.0,charlie,621.0
ID_006361,28.81,71.47999999999999,4019.5,4121.0,3182.0,2940.5,charlie,633.0
ID_006362,29.555,68.41499999999999,5487.0,4993.5,4145.5,3773.0,charlie,603.5
ID_006363,29.275,75.25999999999999,4656.5,5416.5,5473.0,3801.0,charlie,616.5
ID_006364,28.465,72.25,4032.5,4121.5,3178.5,2940.0,charlie,633.5
ID_006365,29.35,74.89500000000001,4607.0,5415.0,5590.0,3734.0,charlie,605.5
ID_006366,30.49,62.555,5913.0,5855.0,4862.0,4466.0,charlie,598.5
ID_006367,29.24,75.21000000000001,4637.0,5392.0,5415.5,3785.0,charlie,618.0
ID_006368,29.42,72.66,3297.5,3294.5,2724.5,2441.0,charlie,584.8333333333334
ID_006369,29.59,67.38,5592.0,5516.0,4540.0,4214.0,charlie,598.0
ID_006370,29.43,69.505,5720.5,5546.5,4508.5,4186.0,charlie,597.0
ID_006371,28.71,71.125,4063.0,4131.5,3181.5,2947.0,charlie,621.5
ID_006372,28.195,70.045,6314.0,6002.0,4890.5,4642.5,charlie,625.5
ID_006373,28.755,71.95500000000001,4080.5,4148.0,3183.0,2947.0,charlie,622.5
ID_006374,28.87,71.37,4089.0,4157.0,3182.5,2952.5,charlie,613.0
ID_006375,30.41,63.045,5988.5,5684.5,4472.0,4149.0,charlie,599.0
ID_006376,32.62,61.53,7046.0,7282.0,2561.0,3751.0,charlie,587.1666666666666
ID_006377,29.3,74.88499999999999,4608.0,5354.0,5391.5,3744.5,charlie,601.0
ID_006378,31.67,65.765,7467.0,7589.5,2534.0,3843.0,charlie,666.3333333333334
ID_006379,30.285,64.72,5558.5,5461.5,4585.5,4172.0,charlie,603.0
ID_006380,30.015,66.35499999999999,5911.5,5183.0,4158.5,3938.5,charlie,597.0
ID_006381,28.58,74.35499999999999,3247.5,3283.0,2717.5,2425.0,charlie,585.75
ID_006382,29.45,70.055,5404.5,5033.0,4141.0,3771.0,charlie,622.0
ID_006383,28.3,70.52,6058.666666666667,5827.333333333333,4764.0,4472.0,charlie,623.5
ID_006384,28.685,71.49,6552.5,6746.5,5432.5,5048.5,charlie,620.5
ID_006385,24.49,88.92,4343.0,4362.0,4013.0,3191.0,charlie,603.0
ID_006386,28.27,73.34,3557.5,3740.5,3091.0,3102.0,charlie,591.75
ID_006387,28.663333333333338,71.56666666666666,6574.333333333333,6760.333333333333,5448.333333333333,5070.666666666667,charlie,625.5
ID_006388,29.8,73.55,4752.0,5618.5,5749.5,4081.0,charlie,596.0
ID_006389,28.22,69.895,5878.5,5298.5,4349.5,4064.0,charlie,630.0
ID_006390,30.1,64.895,4923.0,4681.0,4277.0,3705.5,charlie,600.5
ID_006391,28.82,71.6,4018.0,4119.5,3181.5,2940.0,charlie,634.0
ID_006392,30.325,62.995000000000005,5658.5,5552.0,4666.5,4274.5,charlie,598.0
ID_006393,30.535,61.445,5928.5,5860.5,4856.0,4475.0,charlie,599.5
ID_006394,25.545,86.47,4330.5,4391.0,4284.0,3217.0,charlie,606.0
ID_006395,29.27,75.27,4561.0,5314.0,5571.0,3740.0,charlie,626.5
ID_006396,29.015,71.82,4119.0,4157.0,3197.5,2949.5,charlie,603.5
ID_006397,28.655,72.41499999999999,5755.0,5630.0,4612.0,4297.0,charlie,605.0
ID_006398,29.455,75.37,4810.5,5657.0,5769.5,4128.0,charlie,604.0
ID_006399,28.825,71.66,4064.0,4176.5,3190.5,2950.0,charlie,607.0
ID_006400,28.655,71.605,4019.5,4151.0,3186.5,2944.5,charlie,628.0
ID_006401,28.955,70.41,5859.0,6093.5,4956.5,4512.5,charlie,616.5
ID_006402,29.47,74.53,4608.5,5408.5,5629.5,3759.0,charlie,607.0
ID_006403,29.555,67.535,5786.5,5376.5,4327.0,4156.0,charlie,621.5
ID_006404,29.975,69.06,3311.0,3248.0,2866.0,2438.5,charlie,586.0
ID_006405,28.58,71.85499999999999,6551.0,6711.5,5422.0,5036.0,charlie,619.5
ID_006406,28.825,71.39,4105.5,4167.0,3179.0,2952.5,charlie,616.5
ID_006407,29.37,74.445,4650.0,5366.5,5320.5,3763.0,charlie,603.5
ID_006408,28.92,70.64,6185.0,6345.0,5141.0,4679.0,charlie,644.0
ID_006409,29.175,69.995,6130.5,5872.5,4783.0,4517.0,charlie,601.5
ID_006410,29.43,74.94,4585.0,5397.0,5615.0,3744.0,charlie,613.0
ID_006411,29.75,73.80666666666667,4742.666666666667,5608.666666666667,5729.0,4069.3333333333335,charlie,595.5
ID_006412,28.18,70.325,6179.0,5857.0,4769.0,4491.0,charlie,630.0
ID_006413,25.33,87.015,4340.5,4392.5,4236.0,3217.0,charlie,607.0
ID_006414,28.625,72.71000000000001,5806.0,5668.0,4635.0,4328.5,charlie,605.5
